qid,query,retrieval_gt,generation_gt,data_type,metadata
e070f0a9-3661-4def-8498-bc36b4e1aa84,기술혁신 창업기업 지원사업 협약 설명회는 언제 열릴까요?,"[array(['content_473'], dtype=object)]","['텍스트에 제공된 정보는 설명회의 일정에 대한 내용이 없기 때문에, 기술혁신 창업기업 지원사업 협약 설명회가 언제 열릴지에 대한 정보는 없습니다.'
 '등록일 20180830에 대한 정보만 주어졌으므로 정확한 일시는 알 수 없습니다.']",content,{'dummy': None}
e52b52b3-8835-4df3-9d7e-d7a3f1c5c118,2014년 창업맞춤형사업(창업기관 맞춤형)의 최종매칭 대상자 공지는 언제 발표되었나요?,"[array(['content_104'], dtype=object)]","['2014년 창업맞춤형사업(창업기관 맞춤형)의 최종매칭 대상자 공지는 2014년 6월 16일에 발표되었습니다.'
 '2014년 6월 16일']",content,{'dummy': None}
0375ed15-3ef0-4af3-a48e-1ea95843d8cf,글로벌게임허브센터 게임벤처3.0 1기의 추가 모집은 어떤 단체에서 진행됩니까?,"[array(['content_63'], dtype=object)]",['글로벌게임허브센터 게임벤처3.0 1기의 추가 모집은 한국콘텐츠진흥원에서 진행합니다.' '한국콘텐츠진흥원'],content,{'dummy': None}
446ad40e-dfa8-41ad-9ace-4679b138429e,창업 규제 혁신방안의 등록일은 언제인가요?,"[array(['content_490'], dtype=object)]",['창업 규제 혁신방안의 등록일은 2018년 10월 25일입니다.' '20181025'],content,{'dummy': None}
bc6cff72-03ca-46e3-bd99-7ba633ab8433,2020년 창업지원기업 이력·성과 조사 보고서의 최초 등록일은 언제인가요?,"[array(['statistical_8'], dtype=object)]",['2020년 창업지원기업 이력·성과 조사 보고서의 최초 등록일은 2020년 12월 31일입니다.' '20201231'],statistical,{'dummy': None}
f969d5d9-c7e4-45d3-9382-3f8646ecd225,2021년 창업기업실태조사 보고서는 언제 처음 등록되었습니다?,"[array(['statistical_16'], dtype=object)]",['2021년 창업기업실태조사 보고서는 2023년 4월 27일 처음 등록되었습니다.' '20230427'],statistical,{'dummy': None}
4c80741f-2956-4e14-a6bf-9d415c5fe909,2013년 창업기업 실태조사 보고서는 언제 처음 등록되었습니다?,"[array(['statistical_0'], dtype=object)]",['2013년 창업기업 실태조사 보고서는 2016년 5월 24일 처음 등록되었습니다.' '20160524'],statistical,{'dummy': None}
485eb3b0-3705-4851-ba10-2118ae86f30b,글로벌 기업가정신 연구(gem) 2023-2024 최초 등록일은 언제입니까?,"[array(['statistical_23'], dtype=object)]",['글로벌 기업가정신 연구(gem) 2023-2024의 최초 등록일은 2025년 4월 4일입니다.' '20250404'],statistical,{'dummy': None}
0c3efbff-e6ab-4049-b676-979d368db40d,2020년 창업기업 실태조사 보고서는 언제 발행되었습니다?,"[array(['statistical_11'], dtype=object)]",['2020년 창업기업 실태조사 보고서는 2023년 4월 27일에 발행되었습니다.' '2023년 4월 27일'],statistical,{'dummy': None}
b8291007-8a42-4504-bf0c-ef1da53ebd4c,한눈에 보는 창업동향(창업·벤처 정책인식 실태조사)이라는 파일은 언제 최초로 등록되었습니다?,"[array(['statistical_9'], dtype=object)]","['한눈에 보는 창업동향(창업·벤처 정책인식 실태조사)이라는 파일은 2020년 12월 31일에 최초로 등록되었습니다.'
 '20201231']",statistical,{'dummy': None}
ae06d2fd-8f57-4a78-8ca0-64bf06b5f73a,2022년 창업기업 실태조사 보고서는 언제 발표되었습니다?,"[array(['statistical_13'], dtype=object)]",['2022년 창업기업 실태조사 보고서는 2023년 4월 27일에 발표되었습니다.' '2023년 4월 27일'],statistical,{'dummy': None}
0f209626-b3a4-4cec-9f5a-40cfdb8c6cc1,2014년 창업기업 실태조사 보고서는 언제 처음 등록되었습니다?,"[array(['statistical_1'], dtype=object)]",['2014년 창업기업 실태조사 보고서는 2016년 5월 25일 처음 등록되었습니다.' '20160525'],statistical,{'dummy': None}
1669ceb7-f0d4-4e0d-96a7-04658adfd8d8,2024년 창업지원기업 이력성과 조사 결과보고서의 최초 등록일은 언제인가요?,"[array(['statistical_22'], dtype=object)]",['2024년 창업지원기업 이력성과 조사 결과보고서의 최초 등록일은 2025년 4월 4일입니다.' '20250404'],statistical,{'dummy': None}
5291786c-8180-4108-8b93-54a95042d1a7,2018년 창업진흥원의 실태조사 보고서는 언제 최초로 등록되었습니다?,"[array(['statistical_5'], dtype=object)]",['2018년 창업진흥원의 실태조사 보고서는 2019년 6월 10일 최초로 등록되었습니다.' '20190610'],statistical,{'dummy': None}
8496141d-2785-4be8-84f2-9c054e23a99d,2015년 창업기업 실태조사 보고서는 언제 처음 등록되었습니다?,"[array(['statistical_2'], dtype=object)]",['2015년 창업기업 실태조사 보고서는 2016년 8월 2일에 처음 등록되었습니다.' '20160802'],statistical,{'dummy': None}
dfb5fe77-d61e-48dd-b95f-ac5065ceb73e,2021년 중소벤처기업부 창업진흥원의 창업기업 실태조사 보고서는 언제 최초로 등록되었습니다?,"[array(['statistical_12'], dtype=object)]","['2021년 중소벤처기업부 창업진흥원의 창업기업 실태조사 보고서는 2023년 4월 27일에 최초로 등록되었습니다.'
 '20230427']",statistical,{'dummy': None}
7cec42a4-3638-4446-927d-2133dad5bfac,2022년 창업지원기업 이력·성과 조사 보고서의 최종 수정일은 언제인가요?,"[array(['statistical_15'], dtype=object)]",['2022년 창업지원기업 이력·성과 조사 보고서의 최종 수정일은 20231016입니다.' '20231016'],statistical,{'dummy': None}
112c5e6f-ddb6-4d26-bf1a-a54ed9abce73,2016년 창업기업 실태조사 보고서는 언제 처음 등록되었습니다?,"[array(['statistical_3'], dtype=object)]",['2016년 창업기업 실태조사 보고서는 2018년 4월 13일 처음 등록되었습니다.' '20180413'],statistical,{'dummy': None}
470a7d4a-bcf9-4075-b397-4db2396e9696,2017년 창업기업 실태조사 보고서는 언제 처음 등록되었습니다?,"[array(['statistical_4'], dtype=object)]",['2017년 창업기업 실태조사 보고서는 2018년 4월 13일 처음 등록되었습니다.' '20180413'],statistical,{'dummy': None}
37da7886-ed3d-4080-a9d0-32ea552bf173,2023년 대학 창업인프라 실태조사 보고서는 언제 최초로 등록되었습니다?,"[array(['statistical_20'], dtype=object)]",['2023년 대학 창업인프라 실태조사 보고서는 2024년 4월 17일에 최초로 등록되었습니다.' '20240417'],statistical,{'dummy': None}
f977cc1f-b625-423d-bdf1-161fa8a8af2e,2022년 대학 창업인프라 실태조사 보고서의 최초 등록일은 언제인가요?,"[array(['statistical_17'], dtype=object)]",['2022년 대학 창업인프라 실태조사 보고서의 최초 등록일은 2023년 10월 11일입니다.' '20231011'],statistical,{'dummy': None}
3b370b34-d138-48fb-b6b6-0a2d7000862d,2024년 창업기업실태조사의 최초 등록일은 언제인가요?,"[array(['statistical_21'], dtype=object)]",['2024년 창업기업실태조사의 최초 등록일은 2025년 4월 4일입니다.' '20250404'],statistical,{'dummy': None}
8c7f5313-8b00-46a7-9126-6af3b0d6c33a,2021년 기준 창업기업 실태조사 보고서는 언제 최초로 등록되었습니다?,"[array(['statistical_18'], dtype=object)]",['2021년 기준 창업기업 실태조사 보고서는 2023년 12월 28일 최초로 등록되었습니다.' '20231228'],statistical,{'dummy': None}
ba17ff04-aa65-4e96-8f09-a75aaf6f5aeb,2024년 대학 창업인프라 실태조사의 최초 등록일은 언제입니까?,"[array(['statistical_24'], dtype=object)]",['2024년 대학 창업인프라 실태조사의 최초 등록일은 2025년 4월 4일입니다.' '20250404'],statistical,{'dummy': None}
1569672e-8c72-40fa-b770-d476b02ea831,2020년 창업지원기업 이력·성과 조사 보고서의 최초 등록일은 언제인가요?,"[array(['statistical_7'], dtype=object)]",['2020년 창업지원기업 이력·성과 조사 보고서의 최초 등록일은 20201230입니다.' '20201230'],statistical,{'dummy': None}
ecb06e2f-8316-4c67-9a5d-171e31eb01e1,2020년 창업기업실태조사 보고서의 최초 등록일은 언제인가요?,"[array(['statistical_10'], dtype=object)]",['2020년 창업기업실태조사 보고서의 최초 등록일은 2021년 5월 12일입니다.' '20210512'],statistical,{'dummy': None}
3d58a246-c448-4866-9207-e3ae6c1ad594,2021년 창업지원기업 이력·성과 조사 보고서는 언제 최초로 등록되었습니다?,"[array(['statistical_14'], dtype=object)]",['2021년 창업지원기업 이력·성과 조사 보고서는 2023년 4월 27일에 최초로 등록되었습니다.' '20230427'],statistical,{'dummy': None}
94d3e7d0-37b3-4993-8593-5ada8a08841d,창업진흥원의 창업지원기업 이력 성과조사 보고서는 언제 작성되었습니다?,"[array(['statistical_19'], dtype=object)]",['창업진흥원의 창업지원기업 이력 성과조사 보고서는 2024년 4월 17일 작성되었습니다.' '2023년'],statistical,{'dummy': None}
cbe9c35e-dccd-49b8-943c-c5cbb5007a51,2019년 창업기업 실태조사 보고서는 어떤 부처에서 발간했습니까?,"[array(['statistical_6'], dtype=object)]",['2019년 창업기업 실태조사 보고서는 중소벤처기업부 창업진흥원에서 발간했습니다.' '중소벤처기업부'],statistical,{'dummy': None}
4cd573ac-cd0b-42c5-9935-86fbef719336,기술사업타당성 분석의 목적은 무엇인가요?,"[array(['edu_lectures_228'], dtype=object)]","['기술사업타당성 분석의 목적은 창업 아이템을 구현하기 위한 기술이 실제로 사업화할 수 있는지 확인하는 것입니다. 또한, 창업자가 사업화하려는 기술이 경쟁 기술과 차별화되기 위해 필요한 방법도 학습하게 됩니다.'
 '창업 아이템을 구현하기 위한 기술의 타당성을 확인하고, 경쟁기술과의 차별화 방법을 학습하는 것.']",edu_lectures,{'dummy': None}
726d080a-1a72-4aee-bab0-258be8bc7b0d,폴 크루그먼은 어떤 문제를 해결하기 위해 부유층에게서 더 많은 세금을 추천하고 있습니까?,"[array(['edu_lectures_116'], dtype=object)]",['폴 크루그먼은 소득불평등을 해결하기 위해 부유층에게서 더 많은 세금을 추천하고 있습니다.' '소득불평등'],edu_lectures,{'dummy': None}
1f295e53-2b1a-424c-a621-d7966b696866,로봇은 하루에 핸드폰을 몇 개나 만들 수 있을까요?,"[array(['edu_lectures_55'], dtype=object)]","['Answer: 텍스트에서 로봇이 하루에 핸드폰을 몇 개 만들 수 있는지specific한 숫자는 제공되지 않았습니다. 하지만, 강좌 설명에서 ""로봇은 하루에 핸드폰을 몇 개나 만들 수 있을까요?""라는 질문이 제기되었음을 알 수 있습니다. 이는 대량생산 방식에 대한 이해를 위해 던진 예시 질문으로, 실제 생산량은 다양한 요인에 따라 달라질 수 있습니다.'
 '문제에 대한 직접적인 답변이文本过长，我将直接给出简洁的答案：\nAnswer: 不清楚具体数量。']",edu_lectures,{'dummy': None}
4c3a6638-e643-4cac-9d5f-ded30449435d,창업을 하는 사람으로서 가장 먼저 알아야 할 능력은 무엇인가요?,"[array(['edu_lectures_155'], dtype=object)]","['창업을 하는 사람으로서 가장 먼저 알아야 할 능력은 자신의 능력을 분석하는 것입니다. 이 과정은 창업가 자신이 무엇을 잘하고, 어떤 장점과 단점을 가지고 있는지를 파악하여, 이를 바탕으로 성공적인 창업 계획을 세울 수 있게 도와줍니다.'
 '자기 능력 분석']",edu_lectures,{'dummy': None}
71a6c87a-41b0-4079-b5bf-45f61921ae28,NELSON MANDELA의 리더십 강좌에서 강조된 핵심 가치 중 하나는 무엇입니까?,"[array(['edu_lectures_110'], dtype=object)]","[""NELSON MANDELA의 리더십 강좌에서 강조된 핵심 가치 중 하나는 '용서'입니다. 넬슨 만델라는 분열된 남아프리카공화국을 인종적으로 융화시키기 위해 투쟁이 아닌 용서와 화합을 내세웠습니다.""
 '용서와 화합']",edu_lectures,{'dummy': None}
4ed529ab-a53d-46c3-ba5c-f935b3f453ce,"다니엘 카네만의 강좌명은 무엇인가요?  
답변: 심리학을 경제학에 접목한 다니엘 카네만","[array(['edu_lectures_126'], dtype=object)]","['질문: 다니엘 카네만의 강좌명은 무엇인가요?  \n답변: 심리학을 경제학에 접목한 다니엘 카네만'
 '심리학을 경제학에 접목한 다니엘 카네만']",edu_lectures,{'dummy': None}
99d0c7c9-f4b3-4003-9552-1011e52f0417,성공적인 채용공고는 무엇을 위한 가장 기본적인 방법일까요?,"[array(['edu_lectures_39'], dtype=object)]",['성공적인 채용공고는 인재를 모으기 위한 가장 기본적인 방법입니다.' '인재를 모으기 위해'],edu_lectures,{'dummy': None}
b77cbeb1-bcdd-46d2-aea1-0b4151a6dd1f,유통산업 변천사를 다루는 강좌의 이름은 무엇인가요?,"[array(['edu_lectures_63'], dtype=object)]","['유통산업 변천사를 다루는 강좌의 이름은 ""유통산업 변천사-1""입니다.' '유통산업 변천사-1']",edu_lectures,{'dummy': None}
8a874394-d65e-4351-bc56-1a2d7f6817a5,퍼블릭 블록체인에 대한 내용이 포함된 강좌명은 무엇입니까?,"[array(['edu_lectures_240'], dtype=object)]","['강좌명: 퍼블릭&프라이빗 블록체인 노드\n\n답변: 포함된 강좌명은 ""퍼블릭&프라이빗 블록체인 노드""입니다. 이 강좌에서는 퍼블릭 블록체인의 이해가 포함되어 있습니다.'
 '퍼블릭&프라이빗 블록체인 노드']",edu_lectures,{'dummy': None}
89184c63-2499-4dce-9d4a-c6441235bd88,"민주적, 변혁적 리더십이 조직 구성원의 창의성 신장을 위해 더 효과적이라고 연구 결과는 무엇에서 나왔나요?","[array(['edu_lectures_75'], dtype=object)]","['민주적, 변혁적 리더십이 조직 구성원의 창의성 신장을 위해 더 효과적이라는 연구 결과는 성신여자대학교에서 수행한 리더십 관련 연구에서 나왔습니다.'
 '성신여자대학교']",edu_lectures,{'dummy': None}
b404d2ba-3fad-463b-b852-b9eaaf6d83f0,무라타 제작소는 어떤 원리를 따르고 있습니까?,"[array(['edu_lectures_76'], dtype=object)]","['무라타 제작소는 기업 생태계 원리에 충실하고 있습니다. 이 원리는 변화에 적응하는 기업만이 살아남을 수 있다는 것을 의미합니다.'
 '변화 적응']",edu_lectures,{'dummy': None}
d5280022-24a9-4dc0-ad1e-535621650d26,특허현황분석을 위한 문제원인분석이라는 강좌는 어떤 과정의 일부인가요?,"[array(['edu_lectures_209'], dtype=object)]",['특허현황분석을 위한 문제원인분석이라는 강좌는 한국발명진흥회 IP제품혁신 방법론 과정의 4차시입니다.' '4차시'],edu_lectures,{'dummy': None}
afc26414-2eec-43d3-b04d-793daf22e271,"소셜벤처 마케팅 강좌의 핵심 키워드는 무엇인가요?  
답변: 소셜벤처, STP, 3C, SWOT, 마케팅 믹스입니다.","[array(['edu_lectures_224'], dtype=object)]","['질문: 소셜벤처 마케팅 강좌의 핵심 키워드는 무엇인가요?\n\n답변: 소셜벤처, STP, 3C, SWOT, 마케팅 믹스입니다.'
 '소셜벤처, STP, 3C, SWOT, 마케팅 믹스']",edu_lectures,{'dummy': None}
483f8191-c0d7-46fa-8c56-63a9ed1531d3,정부에서 펼치는 창업지원 정책 중에 연구개발자금 지원 사업이 포함되어 있습니까?,"[array(['edu_lectures_185'], dtype=object)]","['네, 포함되어 있습니다.文本回答：\n是的，包括研究开发资金支持项目。在文中提到，“安进洪代表将与我们详细探讨政府实施的各种创业支持政策，其中包括研究与发展资金的内容。” 这表明政府的创业支持政策中确实包含了研究与发展资金的支持。'
 '네']",edu_lectures,{'dummy': None}
be1da8f7-8c29-446d-8047-a962ec40197b,스티글리츠 보고서는 어떤 주제를 다루고 있습니까?,"[array(['edu_lectures_118'], dtype=object)]","['스티글리츠 보고서는 GDP의 한계를 극복하고 인간의 행복과 삶의 질을 지표에 반영해야 한다는 주제를 다루고 있습니다.'
 '삶의 질과 행복']",edu_lectures,{'dummy': None}
9373dbc2-4fb8-4597-a463-f49b4c49da75,비즈니스모델 다각화와 중장기로드맵 강좌의 키워드는 무엇인가요?,"[array(['edu_lectures_42'], dtype=object)]","['비즈니스모델 다각화와 중장기로드맵 강좌의 키워드는 아이템다각화, 시장동향, 비즈니스모델, 경영전략, 중장기 로드맵입니다.'
 '아이템다각화, 시장동향, 비즈니스모델, 경영전략, 중장기 로드맵']",edu_lectures,{'dummy': None}
bc212a82-06ef-47ba-a84d-e32f2380ae81,그린에너지 수소전지차 전망 강좌의 재생 시간은 몇 초입니까?,"[array(['edu_lectures_299'], dtype=object)]",['그린에너지 수소전지차 전망 강좌의 재생 시간은 4669초입니다.' '4669'],edu_lectures,{'dummy': None}
b95bcd82-79bf-4ff3-9bbe-fe5c8060f081,청년 기업가로 변신한 가온주얼리의 디자이너들은 몇 명입니까?,"[array(['edu_lectures_78'], dtype=object)]","['가온주얼리의 디자이너들은 4명입니다. 그들은 김지은, 배동준, 류민수, 지효주로 구성되어 있습니다.' '4명']",edu_lectures,{'dummy': None}
e9cfc0fc-1245-4977-8d88-ebfd09790ba2,2023 국민연금 테마교육의 강좌명은 무엇인가요?,"[array(['edu_lectures_317'], dtype=object)]","['2023 국민연금 테마교육의 강좌명은 ""5. 2023 국민연금 테마교육""입니다.' '5. 2023 국민연금 테마교육']",edu_lectures,{'dummy': None}
e7dfacc4-1440-41c3-aed8-72a90909e487,과시적 소비라는 개념을 다루는 강좌의 이름은 무엇인가요?,"[array(['edu_lectures_119'], dtype=object)]","['과시적 소비라는 개념을 다루는 강좌의 이름은 ""청소년 비즈쿨 클립뱅크 영상""입니다.' '과시적 소비']",edu_lectures,{'dummy': None}
a00e80a3-40d7-4cd8-8649-5329c857cd5a,기술금융 투자받기 강좌에서 배우는 예산 추정의 중요한 요소는 무엇인가요?,"[array(['edu_lectures_234'], dtype=object)]","['기술금융 투자받기 강좌에서 배우는 예산 추정의 중요한 요소는 예산 산정 방식의 기본 요소들입니다. 이 강좌에서는 예산 추정의 중요성을 파악하고, 예산 산정 방식의 기본 요소들을 나열할 수 있는 능력을 기르게 됩니다.'
 '예산 산정 방식의 기본 요소']",edu_lectures,{'dummy': None}
7d614b5b-5721-477e-8dec-8140972cf31e,이 강좌에서는 어떤 회사들의 대량생산체계 사례를 통해 유연한 생산체계의 중요성을 알아봅니까?,"[array(['edu_lectures_57'], dtype=object)]","['이 강좌에서는 이케아, 델, 베네통의 대량생산체계 사례를 통해 유연한 생산체계의 중요성을 알아봅니다.' '이케아, 델, 베네통']",edu_lectures,{'dummy': None}
cb5be558-8109-4523-9c47-b5039f9ef592,사업계획서 작성 강좌의 주제는 무엇입니까?,"[array(['edu_lectures_196'], dtype=object)]","[""사업계획서 작성 강좌의 주제는 '사업계획서, 작성 전 주의사항'과 '사업계획서, 어떻게 작성할까?' 입니다.""
 '사업계획서, 작성 전 주의사항 및 어떻게 작성할까?']",edu_lectures,{'dummy': None}
a3388939-5c89-4aa4-a74f-d2f7d04e2b9d,드론 전문가의 급증 이유는 무엇인가요?,"[array(['edu_lectures_90'], dtype=object)]","['드론 전문가의 급증 이유는 드론이 국내에 알려지기 시작한 지 불과 2~3년 밖에 되지 않았지만, 이미 드론 열풍이 불고 있기 때문입니다.'
 '드론 열풍으로 인해 드론 전문가 수요가 증가하고 있습니다.']",edu_lectures,{'dummy': None}
c46360b9-d3eb-4309-98d5-56526458cf01,"이 강좌의 강사是谁？
答案：黄尹正教授。

这个事实问题是基于提供的文本信息，询问了授课教师的名字。","[array(['edu_lectures_288'], dtype=object)]","['이 강좌의 강사는 황윤정 교수입니다.\n\n这个问题的答案直接从文本中的""강사 : 황윤정 교수""部分得出。' '황윤정 교수']",edu_lectures,{'dummy': None}
553f637b-e7eb-4264-a0ed-37dec31992d5,외주 방식 설계란 무엇인가요?,"[array(['edu_lectures_25'], dtype=object)]","['외주 방식 설계는 외부 자원을 활용하는 방법을 의미합니다. 이는 오픈 이노베이션 시대에 필수적인 전략으로, 효과적인 외부 역량 활용 방법을 포함하여 성공적인 외주 방식 설계를 위한 다양한 팁을 제공합니다.'
 '외부 자원 활용']",edu_lectures,{'dummy': None}
ceee9632-56ba-406e-8779-5609c79cd72a,효율적인 폐업 처리 강좌의 주요 내용은 무엇인가요?,"[array(['edu_lectures_256'], dtype=object)]","['효율적인 폐업 처리 강좌의 주요 내용은 재창업자를 위한 개인회생, 파산, 신용회복 등 관련 법리 상담 지원 교육입니다.'
 '재창업자를 위한 개인회생, 파산, 신용회복 등 법리 상담 지원 교육']",edu_lectures,{'dummy': None}
54e86510-9563-4f36-b59e-dc5f11a45475,우먼스톡을 런칭한 회사의 이름은 무엇인가요?,"[array(['edu_lectures_9'], dtype=object)]",['우먼스톡을 런칭한 회사의 이름은 (주)크라클팩토리입니다.' '(주)크라클팩토리'],edu_lectures,{'dummy': None}
6dabadba-48b5-4f84-a669-769727d42a4d,업사이클러라는 직업은 어떤 분야에서 각광받고 있습니까?,"[array(['edu_lectures_94'], dtype=object)]",['업사이클러라는 직업은 미래의 신 직업으로 각광받고 있습니다.' '미래 신 직업'],edu_lectures,{'dummy': None}
741c6a0b-1941-410c-b9d2-44792322752b,"유한양행 창업주의 경영철학 중 ""대학까지 졸업시켰으니 앞으로는 자립해서 살아가거라""라는 말은 어떤 의미인가요?","[array(['edu_lectures_93'], dtype=object)]","['""대학까지 졸업시켰으니 앞으로는 자립해서 살아가거라""라는 말은 유한양행 창업주인 유일한이 청소년들에게 독립적인 사고와 생활 능력을 갖추도록 교육을 받은 뒤에는 스스로의 삶을 책임지며 살아가야 한다는 메시지를 전달하고 있습니다.'
 '대학을 졸업시키고 독립적으로 sống할 수 있도록 돕는다는 의미입니다.']",edu_lectures,{'dummy': None}
7ce99de4-0009-4416-b778-00d95c2d9a29,청탁금지법과 관련된 외부강의에 대한 이 강좌의 주제는 무엇입니까?,"[array(['edu_lectures_350'], dtype=object)]","[""이 강좌의 주제는 '청탁금지법과 공무원 행동강령(또는 공공기관별 행동강령)에 따라 허용되는 외부강의 등 사항과 허용되지 않는 외부강의 등 사항, 외부강의 등 신고시 유의해야 하는 내용에 대한 이론적 및 실무적 지식 학습'입니다.""
 '청탁금지법과 공무원 행동강령에 따른 외부강의 등 사항']",edu_lectures,{'dummy': None}
0d7c797f-956e-44c2-af2c-aed3921c11b1,이진열 대표가 강조한 스타트업이 겪는 문제의 원인은 무엇인가요?,"[array(['edu_lectures_153'], dtype=object)]","['이진열 대표가 강조한 스타트업이 겪는 문제의 원인은 제품, 조직, 비즈니스 모델, 상황 등 다양한 분야에서 발생할 수 있는 문제들입니다.'
 '스타트업이 겪는 다양한 문제의 원인을 파악하는 방법을 소개하였습니다.']",edu_lectures,{'dummy': None}
e6f00466-df39-4cd3-849c-4e4ee03f113f,특허현황분석을 위한 문제정의와 분석 강좌의 주제는 무엇인가요?,"[array(['edu_lectures_210'], dtype=object)]","['특허현황분석을 위한 문제정의와 분석 강좌의 주제는 한국발명진흥회 IP 제품혁신 방법론 과정의 3차시이며, 이는 이종분야 특허검색(OPIS) 프로세스의 첫 단계인 문제정의와 문제분석(문제현상, 특허현황분석)에 대한 내용을 포함하고 있습니다.'
 '특허현황분석']",edu_lectures,{'dummy': None}
3163d12c-d2c8-4bde-aaf4-a6187ce7fd3f,목표고객 접근-1 강좌에서는 어떤 주제에 대해 다루고 있나요?,"[array(['edu_lectures_22'], dtype=object)]","['목표고객 접근-1 강좌에서는 창업 초기 기업이 가장 많이 범하는 마케팅 오류인 목표고객 설정 방법과 노하우에 대해 다루고 있습니다.'
 '목표고객 설정 방법과 노하우']",edu_lectures,{'dummy': None}
856dcd3d-5cba-4fc0-9ffc-d0e517d57f9a,난민 보호에 관한 강좌의 이름은 무엇인가요?,"[array(['edu_lectures_113'], dtype=object)]","['난민 보호에 관한 강좌의 이름은 ""난민 보호의 현실과 한계""입니다.' '난민 보호의 현실과 한계']",edu_lectures,{'dummy': None}
67015d6d-423e-4a4d-9697-5fc8472569b7,기업가정신과 기업가 역량 강좌의 주요 주제는 무엇인가요?,"[array(['edu_lectures_245'], dtype=object)]","['기업가정신과 기업가 역량 강좌의 주요 주제는 기업가정신 이해와 기업가의 역량입니다.' '기업가정신 이해하기, 기업가의 역량']",edu_lectures,{'dummy': None}
04ef08e0-3066-486e-b649-ab35b5c4eec9,대량생산체계의 핵심 요소 중 하나인 '설비배치'는 무엇을 의미합니까?,"[array(['edu_lectures_56'], dtype=object)]","['설비배치는 대량생산체계의 핵심 요소 중 하나로, 생산 설비를 효율적으로 배치하고 배치 순서를 결정하여 생산 과정에서의 유연성을 높이고 시장 반응 속도를 빠르게 만드는 것을 의미합니다.'
 '설비 배치는 생산 설비를 효율적으로 배치하여 시장 반응에 빠르게 대처할 수 있는 능력을 의미합니다.']",edu_lectures,{'dummy': None}
5411f93c-607b-4820-8f7a-a849869b60b0,"마이돌의 대표는 누구입니까?  
답변: ㈜마이돌의 대표는 이진열입니다.","[array(['edu_lectures_152'], dtype=object)]",['질문: 마이돌의 대표는 누구입니까?  \n답변: ㈜마이돌의 대표는 이진열입니다.' '이진열'],edu_lectures,{'dummy': None}
9c626799-3b0b-4245-95b8-489669b62bdc,"이 강좌의 주제는 무엇인가요?

답변: 이 강좌의 주제는 제품과 서비스의 판매가격 설계입니다.","[array(['edu_lectures_30'], dtype=object)]",['질문: 이 강좌의 주제는 무엇인가요?\n\n답변: 이 강좌의 주제는 제품과 서비스의 판매가격 설계입니다.' '판매가격 설계'],edu_lectures,{'dummy': None}
f7e9c2b8-3eb6-4ee4-a3df-2805861db0b3,실패 분석을 통한 성공적 재도전 강좌의 목표시장환경에 대한 중요성은 무엇인가요?,"[array(['edu_lectures_45'], dtype=object)]","['실패 분석을 통한 성공적 재도전 강좌에서는 목표시장환경에 대한 이해가 매우 중요합니다. 이는 창업 실패 사례를 분석하고 재창업의 성공율을 높이기 위해서입니다. 이를 통해 참가자는 실패 원인을 정확히 파악하고, tương슷한 오류를 반복하지 않도록 하는 데 도움이 됩니다.'
 '중요성']",edu_lectures,{'dummy': None}
517e3c52-315f-471e-8fa2-36831a262181,만들기로 세상을 바꾸는 사람들 강좌의 재생 시간은 몇 초입니까?,"[array(['edu_lectures_101'], dtype=object)]",['만들기로 세상을 바꾸는 사람들 강좌의 재생 시간은 245초입니다.' '245'],edu_lectures,{'dummy': None}
936e51f4-5c44-4fc3-90bc-de128f565560,로이스 깁슨은 어떤 분야에서 가장 유명한 화가입니까?,"[array(['edu_lectures_114'], dtype=object)]",['로이스 깁슨은 몽타주 화가로 가장 유명합니다.' '몽타주 화가'],edu_lectures,{'dummy': None}
5c50620d-d08e-4e75-b6a2-38e7c3fc1053,김선희 대표가 강의한 '찾아가는 실전창업교육(경력단절여성)'의 주제는 무엇인가요?,"[array(['edu_lectures_278'], dtype=object)]","[""김선희 대표가 강의한 '찾아가는 실전창업교육(경력단절여성)'의 주제는 창업 CEO 특강입니다."" '창업 CEO 특강']",edu_lectures,{'dummy': None}
45b0805a-7b24-43b6-9aaa-2397e6314a89,마케팅-고객세분화스킬 강좌의 주요 주제는 무엇인가요?,"[array(['edu_lectures_137'], dtype=object)]","['마케팅-고객세분화스kil 강좌의 주요 주제는 고객세분화의 개념과 필요성, 방법, 그리고 고객 세분화를 진행한 후 목표고객을 설정하는 법입니다.'
 '고객세분화, 목표고객 선정']",edu_lectures,{'dummy': None}
7914fab0-43d7-4d9f-a654-a9fdf7d57e5d,온라인 판매를 활용하는 초기 창업자들이 가장 어려워하는 것은 무엇입니까?,"[array(['edu_lectures_5'], dtype=object)]","['온라인 판매를 활용하는 초기 창업자들이 가장 어려워하는 것은 판로 개척이라고 언급되어 있습니다.'
 '아이템 확보, 이미지 편집, 판로개척']",edu_lectures,{'dummy': None}
