mode,correctness,faithfulness,reason,missing_nuggets,unsupported_claims,contradicted_claims,missing_nuggets_count,unsupported_claims_count,contradicted_claims_count,bleu,rouge1_f1,rouge2_f1,rougeL_f1,meteor,sem_score,coherence,consistency,fluency,relevance
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.71929763411556e-06,0.058823529411764705,0.030303030303030304,0.058823529411764705,0.2,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses the specific number of supported companies.",['25∼30개사 내/외'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,6.721264400785206e-08,0.039999999999999994,0.0,0.039999999999999994,0.17241379310344826,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.162326270441599e-08,0.048780487804878044,0.0,0.048780487804878044,0.15384615384615383,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.574465709849266e-08,0.10256410256410257,0.0,0.10256410256410257,0.3636363636363637,,,,,
baseline_pure,0,1,"The answer does not provide the exact budget and scale of the program, which is a key fact in the ground truth.","['예산은 50백만원', '지원 규모는 예비·초기·도약·실험실 창업기업 총 93개사']",[],[],2,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0008218074077265647,0.22222222222222224,0.09302325581395349,0.17777777777777778,0.2890173410404624,,,,,
baseline_pure,2,1,"The answer fully matches the key facts in the ground truth without material error. However, it includes two claims that are not supported by the retrieved documents.",[],"['제주도 내 본사(사업장)를 보유한 창업 7년 이내 기업도 해당 지원 대상에 포함됩니다', '청년 창업 기업(39세 이하, 창업 5년 이내)도 특별한 맞춤형 지원을 받을 수 있습니다']",[],0,2,0,5.350693106102554e-06,0.09375,0.03225806451612903,0.09375,0.3409090909090909,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.351200154807036e-07,0.3333333333333333,0.0,0.3333333333333333,0.33333333333333326,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claim that the program supports 10 companies.",['The number of supported companies is 10'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.95943024924881e-06,0.06451612903225806,0.03333333333333333,0.06451612903225806,0.21276595744680854,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.5773502691896258,0.8333333333333334,0.8000000000000002,0.8333333333333334,0.8333333333333334,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0012860001793115914,0.3636363636363636,0.25806451612903225,0.3636363636363636,0.7407407407407408,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.4953487812212206e-07,0.5,0.0,0.5,0.5,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error. The answer includes some additional information not present in the ground truth, but it does not contradict the ground truth.",['예비창업자 또는 신규창업자'],[],[],1,0,0,6.215574829757324e-08,0.02898550724637681,0.0,0.02898550724637681,0.11764705882352941,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,2.4028114141347565e-05,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666665,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but contradicts the requirement of '예비창업자 또는 창업 7년 이내에 창업한 기업이어야 합니다.'",['창업 7년 이내'],[],['예비창업자 또는 창업 7년 이내에 창업한 기업이어야 합니다.'],1,0,1,8.801117367933948e-08,0.1111111111111111,0.0,0.1111111111111111,0.34883720930232553,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.210967436686398e-08,0.08695652173913045,0.0,0.08695652173913045,0.3225806451612903,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.00023489235564537554,0.05517241379310344,0.027972027972027972,0.05517241379310344,0.20725388601036265,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.2574334296829348e-07,0.3333333333333333,0.0,0.3333333333333333,0.45454545454545453,,,,,
baseline_pure,1,1,"The generated answer partially matches the key facts in the ground truth, but misses some important information. The answer does not contradict the ground truth, but it is incomplete and lacks some key details.","['사업화 및 기술지원', '멘토링', '네트워킹', '시설지원', '홍보지원']",[],[],5,0,0,1.1833343078048614e-05,0.46153846153846156,0.08333333333333333,0.3846153846153846,0.6666666666666666,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.1612061509165741e-07,0.3076923076923077,0.0,0.3076923076923077,0.689655172413793,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.2909944487358064e-05,0.30769230769230765,0.18181818181818182,0.30769230769230765,0.4444444444444445,,,,,
baseline_pure,0,1,"The answer does not provide a direct answer to the question, but provides related information. The answer does not mention the maximum number of companies that can support the project.",['629개의 기업'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,1,1,"The answer provides a detailed explanation of the support targets for the youth entrepreneurship academy, including the age range, location, and duration of the business. The answer is partially correct but incomplete, as it does not provide a comprehensive overview of the support targets. However, it is faithful to the retrieved documents, as it accurately describes the support targets mentioned in the documents.",[],[],[],0,0,0,0.09955545355861141,0.25641025641025644,0.2105263157894737,0.23076923076923075,0.6329113924050634,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.351200154807036e-07,0.5,,0.5,0.8333333333333333,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.52747187095289e-06,0.06818181818181818,0.023255813953488372,0.06818181818181818,0.26785714285714285,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.04920836606762593,0.25225225225225223,0.14678899082568805,0.21621621621621623,0.5857740585774059,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, but it is plausible and supported by the retrieved documents.",[],[],[],0,0,0,5.839496294503817e-08,0.022727272727272724,0.0,0.022727272727272724,0.09615384615384616,,,,,
baseline_pure,1,1,The generated answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.003343701524882112,0.9090909090909091,0.6666666666666665,0.7272727272727272,0.9803921568627452,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, as it only provides the date of the 4th round of the startup support project, but not the exact date of the announcement.",[],[],[],0,0,0,1.2045548971383694e-05,0.33333333333333337,0.18181818181818182,0.33333333333333337,0.7142857142857143,,,,,
baseline_pure,0,1,"The answer claims that there is only one team selected, but the ground truth does not provide this information.",['The exact number of selected teams is not specified.'],[],[],1,0,0,1.023857820560022e-05,0.23529411764705882,0.13333333333333336,0.23529411764705882,0.4878048780487805,,,,,
baseline_pure,0,1,"The answer provides some relevant information, but it is incomplete and does not fully match the key facts in the ground truth.",['2015년 글로벌 창업활성화 사업에서 중국과 영국에 선정된 창업 팀의 명단이 명시되어 있지 않습니다.'],[],[],1,0,0,6.26284496276548e-08,0.030303030303030307,,0.030303030303030307,0.13513513513513514,,,,,
baseline_pure,0,0,The answer does not provide the requested information and does not match the key facts in the ground truth.,['2014년 6월 26일'],[],[],1,0,0,4.5545027545414444e-06,0.06666666666666667,0.022727272727272728,0.06666666666666667,0.21739130434782605,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.8085105348273344e-06,0.08602150537634408,0.021978021978021976,0.06451612903225806,0.2836879432624113,,,,,
baseline_pure,1,1,"The answer provides the correct date of the announcement, which is supported by the retrieved documents.",[],[],[],0,0,0,0.0007378207406861629,0.23255813953488372,0.14634146341463414,0.23255813953488372,0.6024096385542168,,,,,
baseline_pure,0,1,The answer includes a specific date (2015-12-04) which is not supported by the retrieved documents.,['2015년 창업맞춤형사업화 지원사업 4차 모집 최종 선정일이 명시되어 있지 않습니다.'],[],[],1,0,0,9.878765474230739e-06,0.2222222222222222,0.125,0.2222222222222222,0.47619047619047616,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.055096732553005595,0.18367346938775508,0.10416666666666666,0.16326530612244897,0.5294117647058824,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.554427922043675e-06,0.21052631578947367,0.11764705882352941,0.21052631578947367,0.46511627906976744,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.2891784933232571,0.5263157894736842,0.47058823529411764,0.5263157894736842,0.746268656716418,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.026509727973525955,0.08791208791208792,0.06741573033707865,0.08791208791208792,0.2877697841726619,,,,,
baseline_pure,0,1,"The answer does not provide the requested information about the final selection criteria, but it is faithful to the retrieved documents.",['information about the final selection criteria'],[],[],1,0,0,1.4772199911861218e-05,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.7999999999999999,,,,,
baseline_pure,0,1,"The answer claims that the result was announced by the Korea Small and Medium Business Administration, but the ground truth does not provide the requested information.",['ground truth does not provide the requested information'],[],[],1,0,0,7.30589154507254e-06,0.13793103448275862,0.07407407407407407,0.13793103448275862,0.4444444444444445,,,,,
baseline_pure,0,1,"The answer provides information on the dates of the agreement explanation meetings, but it is not supported by the ground truth, which states that the information is not provided.",['information on when the agreement explanation meeting was held'],[],[],1,0,0,7.419446627365029e-08,0.05714285714285715,0.0,0.05714285714285715,0.19607843137254902,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0532807756958533e-05,0.25806451612903225,0.13793103448275865,0.25806451612903225,0.5633802816901409,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, which is the names of the selected students.",['the names of the selected students'],[],[],1,0,0,7.936880926086218e-06,0.1875,0.06666666666666667,0.1875,0.46875000000000006,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0810371533925042,0.38095238095238093,0.15000000000000002,0.33333333333333337,0.7547169811320755,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claim that the number of selected teams is not mentioned.",['the number of selected teams'],[],[],1,0,0,1.4953487812212206e-07,0.5,0.0,0.5,0.5,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.02683111668750109,0.0898876404494382,0.0689655172413793,0.0898876404494382,0.3100775193798449,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.006287845027617e-08,0.046511627906976744,0.0,0.023255813953488372,0.18181818181818182,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.721689611631637e-05,0.5714285714285715,0.4,0.5714285714285715,0.5128205128205128,,,,,
baseline_pure,0,1,일정은 문서에 명시되지 않음,['일정은 문서에 명시되지 않음'],[],[],1,0,0,9.036020036098453e-08,0.125,,0.125,0.41666666666666663,,,,,
baseline_pure,0,0,The answer does not provide the requested information and includes irrelevant information.,['2016년 스마트창작터 주관기관 선정 결과'],['2016년 스마트창작터 주관기관 선정 결과에 대한 정보는 문서 [1]에서 제공됩니다.'],[],1,1,0,1.0932651139290916e-07,0.25,,0.25,0.625,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the provided information is not directly related to the question.",['2016년 창업도약패키지 지원사업 창업기업(1회차) 선정자의 수'],[],[],1,0,0,3.975112003201828e-06,0.043010752688172046,0.021978021978021976,0.043010752688172046,0.17094017094017092,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.003162277660168379,0.7272727272727272,0.6666666666666665,0.7272727272727272,0.7843137254901961,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claim that the date is not mentioned.",['2015년 창업맞춤형사업화 지원사업 창업기업 협약설명회(4차)의 개최일시'],[],[],1,0,0,4.020286631060146e-06,0.044444444444444446,0.022727272727272724,0.044444444444444446,0.18867924528301888,,,,,
baseline_pure,0,1,"The answer does not provide the exact date of the 2014 Korea Startup League operation agency business explanation meeting, which is the main information requested.",['The exact date of the 2014 Korea Startup League operation agency business explanation meeting is not specified.'],[],[],1,0,0,5.856596027429411e-08,0.022727272727272728,0.0,0.022727272727272728,0.08928571428571429,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.554427922043675e-06,0.21052631578947367,0.11764705882352941,0.21052631578947367,0.46511627906976744,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.000708389791655543,0.17142857142857143,0.14705882352941174,0.14285714285714282,0.47619047619047616,,,,,
baseline_pure,0,1,"The answer does not provide the requested information about the distance from the 2nd line of the Banpo Station to the 1-person startup business center, but it provides some related information about the 1-person startup business center and its location.",['information about the distance from the 2nd line of the Banpo Station to the 1-person startup business center'],[],[],1,0,0,0.0002825722836565286,0.05882352941176471,0.039999999999999994,0.05882352941176471,0.2380952380952381,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.00030896744293849263,0.06521739130434782,0.044444444444444446,0.06521739130434782,0.24193548387096778,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,0.05260868474998189,0.1923076923076923,0.12000000000000001,0.1923076923076923,0.5,,,,,
baseline_pure,0,0,"The answer includes specific content of elementary school, which is not mentioned in the ground truth. The answer also includes specific activity examples and evaluation criteria, which are not supported by the retrieved documents.",['specific content of elementary school'],"['specific activity examples', 'evaluation criteria']",[],1,2,0,1.0266900960803427e-07,0.19999999999999998,,0.19999999999999998,0.5555555555555556,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.233644513823695e-05,0.5,0.3333333333333333,0.5,0.41666666666666663,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.1415157945912601,0.3111111111111111,0.27906976744186046,0.3111111111111111,0.5599999999999999,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,5.503555817902572e-08,0.018181818181818184,,0.018181818181818184,0.08474576271186442,,,,,
baseline_pure,1,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0640850690356467e-05,0.25,0.14285714285714285,0.25,0.5,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,8.034284189446515e-08,0.07999999999999999,,0.07999999999999999,0.303030303030303,,,,,
baseline_pure,0,1,The answer contradicts the ground truth and states a materially wrong fact.,['20201231'],[],['20250404'],1,0,1,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0213864057290204,0.07272727272727274,0.05555555555555555,0.07272727272727274,0.2666666666666667,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,8.210967436686398e-08,0.08695652173913045,,0.08695652173913045,0.3225806451612903,,,,,
baseline_pure,0,1,"The answer does not provide the exact number of startup companies, but provides related information and links to reports.",['the exact number of startup companies'],[],[],1,0,0,5.741865870062574e-08,0.021052631578947368,0.0,0.021052631578947368,0.08403361344537814,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,0.00028628774729806005,0.07017543859649122,0.03571428571428571,0.07017543859649122,0.2352941176470588,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0003636990291680426,0.0970873786407767,0.05940594059405941,0.0970873786407767,0.31446540880503143,,,,,
baseline_pure,0,0,"The answer provides a specific date for the final revision of the report, but it is not supported by the retrieved documents, which only provide information on the reports for 2019 and 2022.",['2021년에 대한 최종 수정일 정보'],['2023년 5월 3일'],[],1,1,0,4.0328113149570345e-06,0.05309734513274336,0.018018018018018018,0.05309734513274336,0.18633540372670807,,,,,
baseline_pure,1,1,The answer matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.2574334296829348e-07,0.38095238095238093,0.0,0.2857142857142857,0.6557377049180328,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0003132844902899381,0.0792079207920792,0.04040404040404041,0.0792079207920792,0.2684563758389262,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.023423479036528493,0.07920792079207921,0.06060606060606061,0.07920792079207921,0.2836879432624113,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.02367403316775204,0.07999999999999999,0.061224489795918366,0.07999999999999999,0.2857142857142857,,,,,
baseline_pure,0,1,"The answer partially matches the key facts in the ground truth, but misses the exact date '20220404'.",['20220404'],[],[],1,0,0,0.0003132844902899381,0.0792079207920792,0.04040404040404041,0.0792079207920792,0.2684563758389262,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.345720784641941,0.5714285714285715,0.5,0.5714285714285715,0.6451612903225805,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0030967873315877296,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.6122448979591837,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the provided information is mostly irrelevant.",['the exact number of startup companies'],[],[],1,0,0,5.741865870062574e-08,0.021276595744680847,0.0,0.021276595744680847,0.09090909090909091,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.143373032625329e-06,0.06504065040650407,0.01652892561983471,0.06504065040650407,0.23391812865497078,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0266900960803427e-07,0.19999999999999998,0.0,0.19999999999999998,0.5555555555555556,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, as it does not mention the exact date of the final revision, which is 2024-01-30.",[],[],[],0,0,0,0.02344143494642602,0.10434782608695653,0.05309734513274336,0.08695652173913045,0.32085561497326204,,,,,
baseline_pure,2,1,The generated answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.13445273575332958,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.5555555555555556,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,5.711077276020002e-08,0.020833333333333336,0.0,0.020833333333333336,0.08928571428571429,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.1362193664675001e-07,0.25,0.0,0.25,0.41666666666666663,,,,,
baseline_pure,1,1,"The answer partially correct but incomplete, vague, or missing important key facts. The answer does not directly provide the requested information, but it provides related information and context.",['2020년 창업기업실태조사의 조사 기준 연도는 2018년입니다.'],[],[],1,0,0,4.051879512347074e-06,0.05454545454545455,0.018518518518518517,0.05454545454545455,0.2112676056338028,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.345720784641941,0.6153846153846154,0.5454545454545454,0.6153846153846154,0.7547169811320755,,,,,
baseline_pure,1,1,The answer matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.46199933699457096,0.6250000000000001,0.5714285714285715,0.6250000000000001,0.5681818181818182,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.022024883778452454,0.07339449541284403,0.05607476635514018,0.07339449541284403,0.24242424242424243,,,,,
baseline_pure,2,1,"The answer fully matches the key facts in the ground truth without material error. However, it includes a claim that is not supported by the retrieved documents.",[],"['스타트업 가치평가-2 강좌에서 투자금액은 스타트업의 가치평가를 기반으로 결정되며, 특히 초기 자본 조달 시점에서 최소자본금과 지분율을 고려하여 추정합니다.']",[],0,1,0,7.4825965476955526e-06,0.163265306122449,0.0625,0.1224489795918367,0.4494382022471911,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.044797136791564e-06,0.12903225806451613,0.0689655172413793,0.12903225806451613,0.4255319148936171,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error, but it does not provide the specific components of the business model in the given lecture.",['The specific components of the business model in the given lecture are not mentioned.'],[],[],1,0,0,8.757653731721586e-08,0.07999999999999999,0.0,0.07999999999999999,0.11235955056179775,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,1.4953487812212206e-07,0.6666666666666666,,0.6666666666666666,0.9090909090909091,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.462357083221156e-08,0.09756097560975609,0.0,0.09756097560975609,0.3508771929824561,,,,,
baseline_pure,0,1,"The answer claims that the lecture is 1004 minutes long, but the retrieved documents do not provide direct information about the lecture's duration.",['수익모델 설계 이해 강좌의 재생 시간이 직접적으로 제공되지 않았습니다.'],[],[],1,0,0,1.4953487812212206e-07,0.6666666666666666,,0.6666666666666666,0.9090909090909091,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,"The answer fully matches the key facts in the ground truth without material error. However, it includes one unsupported claim that is not supported by the retrieved documents.",[],"['이 강좌는 실패를 학습하고 재도전을 성공적으로 수행하기 위한 핵심적인 내용을 포함하고 있어, 창업 실패 경험을 바탕으로 한 재창업 성공을 위한 전략적 접근을 제공합니다.']",[],0,1,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,1,1,Parsed from non-JSON text,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses some important key facts and includes some unsupported claims.",['변화에 대처하는 능력'],"['창의적 아이디어 도출 방법', '창의적 디자인 사고별 기법', '창의적 의사결정 과정을 설명할 수 있다.', '창의적 디자인 사고,소셜벤처,절차']",[],1,4,0,0.0005834955759527996,0.23655913978494622,0.10989010989010987,0.17204301075268819,0.5365853658536586,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,,0.0,0.0,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses some important information.","['웨어러블 컴퓨터는 타인의 경험을 생생하게 체험할 수 있는 기술로, 단순한 편리함을 넘어 다양한 상황에서의 사용 가능성을 제공합니다.']",[],[],1,0,0,,,,,,,,,,
baseline_pure,0,0,The generated answer contradicts the ground truth and states a materially wrong fact,['The lecture does not cover foreign investment-related content'],['The lecture includes foreign investment-related content'],['The lecture does not mention foreign investment'],1,1,1,,,,,,,,,,
baseline_pure,0,0,The generated answer does not match the ground truth and includes a claim that is not supported by the retrieved documents.,"['이 강좌의 제목은 ""만들기로 세상을 바꾸는 사람들""입니다.']",['4차 산업혁명과 산업의 변화'],[],1,1,0,,,,,,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses the specific lecture title and description.","['㈜마이돌의 이진열 대표가 ""사례 기반 PR전략"" 강좌를 진행하고 있습니다.']",[],[],1,0,0,8.9913963512596e-06,0.19999999999999998,0.1111111111111111,0.19999999999999998,0.5555555555555556,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses one key fact.",['5편'],[],[],1,0,0,1.351200154807036e-07,0.4,0.0,0.4,0.47619047619047616,,,,,
baseline_pure,2,1,"The answer fully matches the key facts in the ground truth without material error. However, it includes a claim that is not supported by the retrieved documents.",[],['이 강좌에서는 작업증명(PoW)의 이해와 지분증명(PoS)의 이해를 다룹니다.'],[],0,1,0,0.002435958700345145,0.6363636363636364,0.5,0.5454545454545455,0.5555555555555555,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but lacks specific details about the types of outsourcing and the importance of external resource selection.","['외주 방식 설계의 종류는 구체적으로 명시되지 않았지만, 일반적으로 기술 외주, 인력 외주, 프로세스 외주 등으로 구분될 수 있으며, 각각의 상황에 맞는 외부 자원 선택이 필요합니다.']",[],[],1,0,0,9.036020036098453e-08,0.1212121212121212,0.0,0.1212121212121212,0.3508771929824561,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.721689611631637e-05,0.5714285714285715,0.4,0.5714285714285715,0.5128205128205128,,,,,
baseline_pure,0,1,"The answer claims that the lecture covers the topic of youth entrepreneurship, but the ground truth states that the lecture does not explicitly mention youth entrepreneurship.",['이 강좌에서 청소년 기업가 정신에 대해 얼마나 많은 부분을 다루었는지에 대한 정보는 찾을 수 없습니다.'],[],[],1,0,0,,,,,,,,,,
baseline_pure,1,1,"The answer provides a detailed explanation of the education content that includes the concept of differentiation, but it does not contradict the ground truth.",[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.408964152537166e-08,0.09302325581395349,0.0,0.046511627906976744,0.29850746268656714,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,,,,,,,,,,
baseline_pure,1,0,"The answer partially correct but incomplete, vague, or missing important key facts. The answer does not mention the specific location of Willy Brandt's apology, which is the key fact in the ground truth.",['폴란드의 바르샤바 유태인 기념비'],"['이 사죄 행위는 냉전 시기 독일과 폴란드 사이의 관계를 개선하고, 동서독 화해의 초석을 마련하는 데 중요한 역할을 했다']",[],1,1,0,,,,,,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,3.678794411714426e-10,0.0,,0.0,0.0,,,,,
baseline_pure,0,1,"The answer states that the lecturer is 이정욱 교수, but the retrieved documents show that the lecturer is actually 임은정 대표.",['임은정 대표'],[],['이정욱 교수'],1,0,1,6.00312406233807e-08,0.025641025641025647,,0.025641025641025647,0.11627906976744189,,,,,
