mode,correctness,faithfulness,reason,missing_nuggets,unsupported_claims,contradicted_claims,missing_nuggets_count,unsupported_claims_count,contradicted_claims_count,bleu,rouge1_f1,rouge2_f1,rougeL_f1,meteor,sem_score,coherence,consistency,fluency,relevance
no_intent_dense,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,0.0024117803988461303,0.6,0.5,0.6,0.5172413793103449,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.4953487812212206e-07,0.5,0.0,0.5,0.5,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,2.4028114141347565e-05,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666665,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error. However, it misses the specific criteria for investment support, such as the number of years in business, sales, and business field.",['예비창업자 또는 창업 7년 이내의 창업기업'],[],[],1,0,0,7.311104457090255e-08,0.05128205128205128,0.0,0.05128205128205128,0.14084507042253522,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0745699318235429e-07,0.23529411764705882,0.0,0.23529411764705882,0.606060606060606,,,,,
no_intent_dense,1,1,"The answer provides partially correct information, but it is not fully accurate. The answer mentions the detailed conditions for the technology startup industry, but it does not mention the need to check the official announcement for the detailed conditions. The answer also provides some specific information, such as the budget and scope of the support, but it does not provide a clear explanation of how to check the official announcement.",[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but includes an unsupported claim about the age range of the target group.",[],[],['만 18세 이상 40세 미만으로 독립경영 3년 이하의 청년농업인'],0,0,1,0.22894156860669912,0.5714285714285715,0.5263157894736842,0.5714285714285715,0.8695652173913044,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.55442792204367e-08,0.14285714285714285,0.0,0.14285714285714285,0.3333333333333333,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error. The answer provides some correct information about the support programs offered by the ICT accelerator, but it is incomplete and lacks important details. The answer does not contradict the ground truth, but it does not fully match the key facts.",[],[],[],0,0,0,7.217563723796438e-06,0.16,0.054794520547945216,0.13333333333333333,0.43165467625899273,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, as it does not mention the maximum amount of 630만원, but correctly states the maximum amount of 450만원.",[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.9913963512596e-06,0.1818181818181818,0.1,0.1818181818181818,0.3703703703703704,,,,,
no_intent_dense,0,0,The answer does not provide the requested information and does not match the key facts in the ground truth.,['629개의 기업'],['문서에 명시되지 않음'],[],1,1,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the provided information is mostly irrelevant.",['7개사'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.22419056820298167,0.5128205128205129,0.43243243243243246,0.4615384615384615,0.8403361344537815,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.4953487812212206e-07,0.6666666666666666,,0.6666666666666666,0.9090909090909091,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.7782794100389212e-05,0.6666666666666666,0.28571428571428575,0.6666666666666666,0.9090909090909091,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.06094248770129678,0.30107526881720426,0.1758241758241758,0.25806451612903225,0.6334841628959276,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, but it is plausible and supported by the retrieved documents.",[],[],[],0,0,0,5.839496294503817e-08,0.022727272727272724,0.0,0.022727272727272724,0.09615384615384616,,,,,
no_intent_dense,1,1,The generated answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.003343701524882112,0.9090909090909091,0.6666666666666665,0.7272727272727272,0.9803921568627452,,,,,
no_intent_dense,0,1,"The answer provides the information that the 4th recruitment announcement was made on November 2, 2015, but the ground truth does not provide this information.",['the exact date of the 4th recruitment announcement'],[],[],1,0,0,1.4287202148493991e-05,0.46153846153846156,0.18181818181818182,0.46153846153846156,0.6666666666666666,,,,,
no_intent_dense,0,1,"The answer provides a specific number of companies that received a review, but this information is not explicitly mentioned in the retrieved documents.",[],[],[],0,0,0,1.023857820560022e-05,0.23529411764705882,0.13333333333333336,0.23529411764705882,0.4878048780487805,,,,,
no_intent_dense,0,1,"The answer claims that the list of selected teams is available in a notice document, but the ground truth states that the information is not provided.",['2015년 글로벌 창업활성화 사업에서 중국과 영국에 선정된 창업 팀의 명단이 명시되어 있지 않습니다.'],[],[],1,0,0,8.210967436686398e-08,0.08695652173913045,,0.08695652173913045,0.3225806451612903,,,,,
no_intent_dense,0,1,Parsed from non-JSON text,[],[],[],0,0,0,1.6348126556655506e-05,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.49180327868852464,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.8085105348273344e-06,0.08602150537634408,0.021978021978021976,0.06451612903225806,0.2836879432624113,,,,,
no_intent_dense,1,1,"The answer provides the correct date of the announcement, which is 2015-05-21, and all claims are supported by the retrieved documents.",[],[],[],0,0,0,0.0007378207406861629,0.23255813953488372,0.14634146341463414,0.23255813953488372,0.6024096385542168,,,,,
no_intent_dense,0,1,The answer includes a specific date (2015-12-04) which is not supported by the retrieved documents.,['2015년 창업맞춤형사업화 지원사업 4차 모집 최종 선정일이 명시되어 있지 않습니다.'],[],[],1,0,0,1.351200154807034e-05,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.8108108108108109,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0674288113080084,0.2195121951219512,0.125,0.1951219512195122,0.5844155844155844,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.554427922043675e-06,0.21052631578947367,0.11764705882352941,0.21052631578947367,0.46511627906976744,,,,,
no_intent_dense,0,1,"The answer does not provide the exact file name, but the retrieved documents contain the correct file name.",['파일명: 10기 재도전 중소기업경영자 힐링캠프 참가자 모집.jpg'],[],[],1,0,0,6.721264400785206e-08,0.03636363636363636,0.0,0.03636363636363636,0.0970873786407767,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.026509727973525955,0.08791208791208792,0.06741573033707865,0.08791208791208792,0.2877697841726619,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information about the final selection criteria, but it is faithful to the retrieved documents.",['information about the final selection criteria'],[],[],1,0,0,7.929026506841374e-06,0.16,0.08695652173913045,0.16,0.4878048780487805,,,,,
no_intent_dense,0,1,"The answer claims that the result was announced by the Korea Small and Medium Business Administration, but the ground truth does not provide the requested information.",['ground truth does not provide the requested information'],[],[],1,0,0,1.0640850690356467e-05,0.2666666666666667,0.15384615384615385,0.2666666666666667,0.6451612903225807,,,,,
no_intent_dense,0,1,The answer includes a specific date (2015-09-02) which is not supported by the retrieved documents.,[],[],[],0,0,0,8.307018474412782e-08,0.08695652173913042,0.0,0.08695652173913042,0.2564102564102564,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but includes a contradicted claim.",[],[],['2014년 창업맞춤형사업 추가모집의 예비 창업자 발표평가 일정은 2014년 6월 3일에 발표되었습니다'],0,0,1,1.0142430673893118e-05,0.24242424242424243,0.12903225806451613,0.24242424242424243,0.5479452054794521,,,,,
no_intent_dense,0,0,The answer does not provide the requested information and includes irrelevant information.,['제5기 청년창업사관학교 최종 선정자 이름이나 자세한 정보'],['문서에 명시되지 않음 [1]'],[],1,1,0,6.985342056580085e-08,0.04545454545454545,0.0,0.04545454545454545,0.16666666666666666,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.1598921499894403,0.6153846153846153,0.25,0.5384615384615385,0.888888888888889,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claim that the number of selected teams is not mentioned.",['the number of selected teams'],[],[],1,0,0,1.4953487812212206e-07,0.5,0.0,0.5,0.5,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.02683111668750109,0.0898876404494382,0.0689655172413793,0.0898876404494382,0.3100775193798449,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.006287845027617e-08,0.046511627906976744,0.0,0.023255813953488372,0.18181818181818182,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.721689611631637e-05,0.5714285714285715,0.4,0.5714285714285715,0.5128205128205128,,,,,
no_intent_dense,1,1,"The answer provides partially correct information, but it is incomplete and includes some irrelevant details. The answer does not contradict the ground truth, and every material claim is supported by the retrieved documents.",[],[],[],0,0,0,7.027551482022717e-08,0.047619047619047616,,0.047619047619047616,0.2,,,,,
no_intent_dense,0,0,The answer does not provide the requested information and includes irrelevant information.,['2016년 스마트창작터 주관기관 선정 결과'],['2016년 스마트창작터 주관기관 선정결과 문서 [1]에서 제시되어 있습니다.'],[],1,1,0,1.2574334296829348e-07,0.4,,0.4,0.7692307692307693,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the provided information is mostly irrelevant.",['2016년 창업도약패키지 지원사업 창업기업(1회차) 선정자의 수'],[],[],1,0,0,4.416656865324922e-06,0.05263157894736842,0.02702702702702703,0.05263157894736842,0.2,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.233644513823695e-05,0.5,0.3333333333333333,0.5,0.41666666666666663,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the answer.",['2015년 창업맞춤형사업화 지원사업 창업기업 협약설명회(4차) 개최일시'],[],[],1,0,0,5.2403961509655435e-06,0.07407407407407407,0.038461538461538464,0.07407407407407407,0.2857142857142857,,,,,
no_intent_dense,0,1,"The answer does not provide the exact date of the 2014 Korea Startup League operation agency business explanation meeting, which is the main information requested.",['The exact date of the 2014 Korea Startup League operation agency business explanation meeting is not specified.'],[],[],1,0,0,5.856596027429411e-08,0.022727272727272728,0.0,0.022727272727272728,0.08928571428571429,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.1892071150027209e-07,0.25,0.0,0.25,0.3125,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.18207052811092136,0.5454545454545455,0.3,0.4545454545454545,0.7692307692307692,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.1776037069248196e-05,0.375,0.14285714285714285,0.375,0.75,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.00030896744293849263,0.06521739130434782,0.044444444444444446,0.06521739130434782,0.24193548387096778,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.10414419091986513,0.33333333333333337,0.21428571428571427,0.33333333333333337,0.6410256410256411,,,,,
no_intent_dense,0,0,"The answer includes specific content about elementary school, which is not mentioned in the ground truth. The claims about the sample being designed for elementary school students and including specific content about entrepreneurship and business concepts are not supported by the retrieved documents.",['specific content about elementary school'],"[""the sample includes '2013 청소년 비즈쿨 지원사업 사업계획서 샘플(초등학교).pdf'"", 'the sample is designed to help elementary school students understand entrepreneurship and business concepts']",[],1,2,0,8.633400213704516e-08,0.10526315789473684,,0.10526315789473684,0.3703703703703704,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.233644513823695e-05,0.5,0.3333333333333333,0.5,0.41666666666666663,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.06194305036388996,0.1590909090909091,0.13953488372093023,0.1590909090909091,0.4166666666666667,,,,,
no_intent_dense,1,0,Parsed from non-JSON text,[],[],[],0,0,0,5.666397881670215e-08,0.020408163265306124,,0.020408163265306124,0.09433962264150941,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.476743906106116e-08,0.05714285714285714,0.0,0.05714285714285714,0.1694915254237288,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,8.633400213704516e-08,0.10526315789473684,,0.10526315789473684,0.3703703703703704,,,,,
no_intent_dense,0,0,The answer contradicts the ground truth and includes a claim that is not supported by the retrieved documents.,['20201231'],"[""이 정보는 '글로벌 기업가정신 연구(gem) 2023-2024' 문서에서 확인할 수 있습니다""]",['이 연구의 최초 등록일은 20250404입니다.'],1,1,1,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0546718001681023,0.1702127659574468,0.13333333333333333,0.1702127659574468,0.45977011494252873,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claims made in the answer.","[""what information the Small and Medium Business Administration's Small and Medium Business Startups Foundation investigated""]",[],[],1,0,0,8.633400213704516e-08,0.10526315789473684,,0.10526315789473684,0.3703703703703704,,,,,
no_intent_dense,0,1,"The answer does not provide the exact number of startup companies, but it does not include any hallucinated or context-contradicted claims.",['the exact number of startup companies'],[],[],1,0,0,8.408964152537166e-08,0.08695652173913045,0.0,0.08695652173913045,0.2127659574468085,,,,,
no_intent_dense,1,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0005733200051153364,0.16,0.08333333333333333,0.16,0.3773584905660377,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0004257680659150112,0.1176470588235294,0.07228915662650602,0.1176470588235294,0.3546099290780142,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the provided information is mostly irrelevant.","[""2021년 중소벤처기업부 창업진흥원이 발행한 '창업기업 실태조사 보고서'의 최종 수정일은 언제인가요?""]",[],[],1,0,0,8.164965809277272e-08,0.0784313725490196,0.0,0.0784313725490196,0.202020202020202,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.249878084069482e-08,0.5,0.0,0.5,0.41666666666666663,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, as it does not mention the exact date '20220404' but only the year and month.",[],[],[],0,0,0,0.0005946965006159615,0.1702127659574468,0.0888888888888889,0.1702127659574468,0.42105263157894735,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.03784219180388751,0.12307692307692308,0.09523809523809525,0.12307692307692308,0.380952380952381,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0560569929753793,0.1739130434782609,0.13636363636363635,0.1739130434782609,0.46511627906976744,,,,,
no_intent_dense,0,1,"The answer does not provide the correct final modification date, which is 20220404.",['20220404'],[],[],1,0,0,0.0005946965006159615,0.1702127659574468,0.0888888888888889,0.1702127659574468,0.42105263157894735,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.5475182535069453,0.7272727272727272,0.6666666666666665,0.7272727272727272,0.6779661016949152,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0030967873315877296,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.6122448979591837,,,,,
no_intent_dense,0,1,"The answer does not provide the exact number of startup companies, but it does provide relevant information and supports its claims with retrieved documents.",['exact number of startup companies'],[],[],1,0,0,7.162326270441599e-08,0.05,0.0,0.05,0.17857142857142858,,,,,
no_intent_dense,0,1,The answer does not provide the correct information about the final modification date of the 2025 entrepreneurship survey.,['2025년 창업기업 실태조사의 최종 수정일은 2026년 01월 20일입니다.'],[],[],1,0,0,9.55442792204367e-08,0.1111111111111111,0.0,0.1111111111111111,0.1515151515151515,,,,,
no_intent_dense,0,0,The answer includes hallucinated claims and contradicts the ground truth.,['이 문서의 최종 수정일은 20250404입니다.'],"['문서의 최종 수정일은 문서에 따라 다릅니다.', '나머지 문서들은 등록일이 명시되어 있지만, 최종 수정일이 명시되지 않았습니다.', '다른 문서들의 최종 수정일은 문서에 명시되지 않음']",['문서의 최종 수정일은 2025년 4월 4일입니다.'],1,3,1,8.891397050194602e-08,0.1111111111111111,0.0,0.1111111111111111,0.29411764705882354,,,,,
no_intent_dense,0,1,The answer contradicts the ground truth and states a materially wrong fact.,['2024년 1월 30일에 최종 수정된 것으로 보여집니다.'],[],['2023년 4월 27일'],1,0,1,1.0686816557985476e-07,0.18750000000000003,0.0,0.125,0.2884615384615385,,,,,
no_intent_dense,0,1,"The answer does not provide the correct information about the final modification date of the entrepreneurship support company's performance evaluation in 2025, which is actually 2026-01-20. The answer only mentions that the information is not specified in the document.",['2025년 창업지원기업 이력성과 조사의 최종 수정일은 2026년 1월 20일입니다.'],[],['2025년 창업지원기업 이력성과 조사의 최종 수정일은 문서에 명시되지 않음'],1,0,1,9.878765474230734e-08,0.14814814814814814,0.0,0.14814814814814814,0.26666666666666666,,,,,
no_intent_dense,1,1,The answer matches the key facts in the ground truth without material error.,[],[],[],0,0,0,6.022774485691844e-08,0.025641025641025637,0.0,0.025641025641025637,0.10638297872340424,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,1,1,"The answer correctly states that the survey year is 2018, which is supported by the retrieved documents.",[],[],"[""2020년 창업기업실태조사의 조사 기준 연도는 '18년기준'으로, 즉 2018년을 기준으로 한 조사입니다.""]",0,0,1,6.622152291011697e-06,0.13636363636363635,0.047619047619047616,0.13636363636363635,0.3947368421052632,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, as it only mentions the final modification date of 2023-10-16, but not the year 2021.",[],[],[],0,0,0,0.668740304976422,0.8000000000000002,0.75,0.8000000000000002,0.8,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.03983568541908934,0.16666666666666666,0.0857142857142857,0.16666666666666666,0.4166666666666667,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.10308675254291907,0.26666666666666666,0.21428571428571427,0.26666666666666666,0.4651162790697675,,,,,
no_intent_dense,2,1,"The answer fully matches the key facts in the ground truth without material error. However, it includes a claim that is not supported by the retrieved documents.",[],"['투자금액은 스타트업의 성장 단계와 가치 평가에 따라 달라지며, 실제 창업자가 궁금해 하는 자금 유치 방법에 대해 상세히 안내합니다.']",[],0,1,0,0.06504280459607148,0.2909090909090909,0.1509433962264151,0.2545454545454545,0.5925925925925927,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.4953487812212206e-07,0.5,0.0,0.5,0.5,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses some important key facts.","['The three main components of a partner business model are production partners, sales partners, and customers.']",[],[],1,0,0,2.552087437933858e-08,0.18181818181818182,0.0,0.18181818181818182,0.13333333333333333,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but includes a contradicted claim.",[],[],['에프티브코퍼레이션 정진혁 대표'],0,0,1,,,,,,,,,,
no_intent_dense,1,0,"The answer partially matches the key facts in the ground truth, but includes additional information that is not supported by the retrieved documents.",['스티글리츠 보고서의 내용을 중심으로 합니다'],"[""GDP의 한계를 극복하고 인간의 행복과 삶의 질을 지표에 반영해야 한다는 '스티글리츠 보고서'의 내용을 살펴본다""]",[],1,1,0,5.983790078367708e-08,0.02531645569620253,,0.02531645569620253,0.11494252873563217,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.4953487812212206e-07,0.5,0.0,0.5,0.5,,,,,
no_intent_dense,0,1,"The answer claims that the lecture is 1004 minutes long, but the retrieved documents do not provide direct information about the lecture's duration.",['수익모델 설계 이해 강좌의 재생 시간이 직접적으로 제공되지 않았습니다.'],[],[],1,0,0,1.4953487812212206e-07,0.6666666666666666,,0.6666666666666666,0.9090909090909091,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but includes some irrelevant information and lacks the concept of '변화에 대처하는 능력'. The claims '창의적 디자인 사고의 정의와 프로세스', '창의적 아이디어 도출과 구체화', and '수요 검증과 수익모델 설계' are not supported by the retrieved documents. The answer does not contradict the ground truth, but it is not fully faithful to the retrieved documents.",['변화에 대처하는 능력'],"['창의적 디자인 사고의 정의와 프로세스', '창의적 아이디어 도출과 구체화', '수요 검증과 수익모델 설계']",[],1,3,0,0.0006478095240059961,0.1941747572815534,0.11881188118811878,0.1941747572815534,0.4651162790697675,,,,,
no_intent_dense,0,0,Parsed from non-JSON text,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,1.0000000000000007e-09,0.0,,0.0,0.0,,,,,
no_intent_dense,1,1,"The answer provides a general overview of wearable computers, but does not specifically mention the characteristics mentioned in the ground truth.",['The exact characteristics of wearable computers are not explicitly mentioned in the text.'],[],[],1,0,0,,,,,,,,,,
no_intent_dense,0,0,The generated answer contradicts the ground truth and states a materially wrong fact,['The lecture does not cover foreign investment-related content'],['The lecture does not mention foreign investment'],[],1,1,0,,,,,,,,,,
no_intent_dense,0,0,The generated answer does not match the ground truth and includes a claim that is not supported by the retrieved documents.,"['이 강좌의 제목은 ""만들기로 세상을 바꾸는 사람들""입니다.']",['4차 산업혁명과 산업의 변화'],[],1,1,0,,,,,,,,,,
no_intent_dense,0,1,The answer does not mention the specific lecture '사례 기반 PR전략' and only provides general information about the lectures.,"['㈜마이돌의 이진열 대표가 ""사례 기반 PR전략"" 강좌를 진행하고 있습니다.']",[],[],1,0,0,5.345224838248486e-06,0.07692307692307693,0.039999999999999994,0.07692307692307693,0.2941176470588236,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but misses the number of lectures.",['5편'],[],[],1,0,0,1.351200154807036e-07,0.4,0.0,0.4,0.47619047619047616,,,,,
no_intent_dense,1,0,"The answer partially correct but incomplete, vague, or missing important key facts",['PoS is a more efficient and low-power method for cryptocurrency mining'],['PoW is a more efficient and low-power method for cryptocurrency mining'],[],1,1,0,0.3374913022504551,0.7000000000000001,0.6666666666666666,0.6,0.564516129032258,,,,,
no_intent_dense,1,1,"The answer provides a clear explanation of the types and necessity of outsourcing design, and supports its claims with relevant lecture materials.",[],[],[],0,0,0,7.364279629037994e-08,0.056338028169014086,0.0,0.056338028169014086,0.21052631578947367,,,,,
no_intent_dense,1,1,"The answer correctly states that the lecture on business secrets is categorized under NLTYPE_014, which is supported by the retrieved documents.",[],[],[],0,0,0,9.554427922043675e-06,0.2,0.1111111111111111,0.2,0.38461538461538464,,,,,
no_intent_dense,0,1,"The answer claims that the lectures cover the topic of youth entrepreneurship spirit, but the retrieved documents do not support this claim.",['There is no information about the number of times the topic of youth entrepreneurship spirit is covered in the lectures.'],[],[],1,0,0,,,,,,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.1892071150027209e-07,0.33333333333333337,0.0,0.2222222222222222,0.7142857142857143,,,,,
no_intent_dense,1,1,"The answer provides a correct and faithful summary of Tarja Halonen's policies, including her emphasis on education and environmental improvement, and her role as a champion of marginalized groups.",[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,3.678794411714426e-10,0.0,,0.0,0.0,,,,,
no_intent_dense,0,1,"The answer states that the lecturer is 이정욱 교수, but the retrieved documents show that the lecturer is actually 임은정 대표.",['임은정 대표'],[],['이정욱 교수'],1,0,1,6.00312406233807e-08,0.025641025641025647,,0.025641025641025647,0.11627906976744189,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but lacks some important information and includes some unsupported claims.",['팀워크는 사업을 성공적으로 이끌어가는 데 필수적인 요소입니다.'],['팀워크는 단순한 인력 채용을 넘어 팀원의 역량 향상과 팀워크를 기반으로 한 협업 문화를 형성하는 과정입니다.'],[],1,1,0,,,,,,,,,,
no_intent_dense,1,1,"The answer provides a general overview of the lecture content, but does not specifically address the question about how to treat long-term roadmaps and business model diversification. The answer is partially correct but incomplete, as it does not provide specific information about the lecture content.",[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,0,1,The answer does not provide the requested information about the methods shared by the instructor in the lecture.,['what methods did the instructor share in the lecture'],[],[],1,0,0,,,,,,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,1.0000000000000007e-09,0.0,,0.0,0.0,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but misses the exact time period when drones became popular in Korea.",['드론이 국내에 알려지기 시작한 지 불과 2~3년밖에 되지 않아요.'],[],[],1,0,0,5.0475958467620765e-06,0.09638554216867469,0.024691358024691357,0.09638554216867469,0.3478260869565218,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but misses the most relevant information about 나래IoT.",['나래IoT'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,0,0,The answer does not provide the requested information and includes irrelevant information.,['중소기업청 확장건립 사업'],['문서에 명시되지 않음'],[],1,1,0,8.3070184744128e-06,0.16,0.08695652173913045,0.16,0.3508771929824561,,,,,
